97
(-29.0, 0.2, 2.1)/(0.0, -1.0, 0.0, 0.1)
(-31.6, 0.2, -2.2)/(0.0, -1.0, 0.0, 0.3)
(-33.8, 0.2, -7.1)/(0.0, -1.0, 0.0, 0.1)
(-31.9, 0.2, -12.1)/(0.0, -1.0, 0.0, -0.3)
(-25.4, 0.2, -14.0)/(0.0, -0.7, 0.0, -0.7)
(-18.0, 0.2, -9.6)/(0.0, -0.5, 0.0, -0.8)
(-9.4, 0.4, -9.6)/(0.0, -0.7, 0.0, -0.7)
(-1.6, 0.2, -10.0)/(0.0, -0.7, 0.0, -0.7)
(5.6, 0.2, -10.2)/(0.0, -0.7, 0.0, -0.7)
(12.0, 0.2, -10.2)/(0.0, -0.7, 0.0, -0.7)
(17.9, 0.2, -10.0)/(0.0, -0.7, 0.0, -0.7)
(23.3, 0.3, -9.9)/(0.0, -0.7, 0.0, -0.7)
(27.5, 0.2, -7.4)/(0.0, -0.4, 0.0, -0.9)
(31.3, 0.2, -3.1)/(0.0, -0.3, 0.0, -1.0)
(31.5, 0.2, 4.3)/(0.0, 0.0, 0.0, -1.0)
(31.5, 0.2, 11.4)/(0.0, 0.0, 0.0, -1.0)
(31.6, 0.2, 17.7)/(0.0, 0.0, 0.0, -1.0)
(31.8, 0.2, 23.6)/(0.0, 0.0, 0.0, -1.0)
(31.9, 0.2, 29.4)/(0.0, 0.0, 0.0, -1.0)
(32.0, 0.2, 35.0)/(0.0, 0.0, 0.0, -1.0)
