114
(-2.9, 0.2, -22.2)/(0.0, 1.0, 0.0, 0.2)
(-2.6, 0.2, -22.8)/(0.0, 1.0, 0.0, 0.2)
(-3.9, 0.2, -20.4)/(0.0, 1.0, 0.0, 0.2)
(-2.8, 0.2, -21.4)/(0.0, 0.9, 0.0, 0.3)
(-0.3, 0.2, -22.6)/(0.0, 0.9, 0.0, 0.5)
(2.5, 0.2, -23.1)/(0.0, 0.8, 0.0, 0.6)
(5.9, 0.2, -23.4)/(0.0, 0.7, 0.0, 0.7)
(9.8, 0.2, -23.2)/(0.0, 0.7, 0.0, 0.8)
(12.7, 0.2, -21.3)/(0.0, 0.5, 0.0, 0.9)
(14.1, 0.2, -18.5)/(0.0, 0.2, 0.0, 1.0)
(14.2, 0.2, -16.0)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.9)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -15.0)/(0.0, 0.0, 0.0, 1.0)
(14.1, 0.2, -14.1)/(0.0, 0.0, 0.0, 1.0)
(13.2, 0.2, -11.2)/(0.0, -0.2, 0.0, 1.0)
(10.5, 0.2, -8.4)/(0.0, -0.4, 0.0, 0.9)
(4.7, 0.2, -6.4)/(0.0, -0.6, 0.0, 0.8)
(-0.9, 0.2, -5.9)/(0.0, -0.7, 0.0, 0.7)
(-5.8, 0.2, -5.9)/(0.0, -0.7, 0.0, 0.7)
(-10.7, 0.3, -5.9)/(0.0, -0.7, 0.0, 0.7)
(-15.1, 0.2, -5.6)/(0.0, -0.7, 0.0, 0.7)
(-18.4, 0.2, -3.7)/(0.0, -0.5, 0.0, 0.9)
(-21.4, 0.2, -1.0)/(0.0, -0.4, 0.0, 0.9)
(-23.1, 0.2, 2.9)/(0.0, -0.2, 0.0, 1.0)
(-23.4, 0.2, 6.7)/(0.0, 0.0, 0.0, 1.0)
(-23.7, 0.2, 12.2)/(0.0, 0.0, 0.0, 1.0)
(-23.8, 0.2, 18.8)/(0.0, 0.0, 0.0, 1.0)
(-23.8, 0.2, 24.8)/(0.0, 0.0, 0.0, 1.0)
(-23.4, 0.2, 30.9)/(0.0, 0.1, 0.0, 1.0)
(-20.0, 0.2, 34.9)/(0.0, 0.4, 0.0, 0.9)
(-15.3, 0.2, 35.5)/(0.0, 0.7, 0.0, 0.7)
(-10.3, 0.2, 35.1)/(0.0, 0.7, 0.0, 0.7)
(-4.7, 0.2, 35.3)/(0.0, 0.7, 0.0, 0.8)
(-0.9, 0.2, 38.4)/(0.0, 0.4, 0.0, 0.9)
(0.9, 0.2, 42.9)/(0.0, 0.2, 0.0, 1.0)
(1.8, 0.2, 47.3)/(0.0, 0.1, 0.0, 1.0)
(2.4, 0.2, 52.2)/(0.0, 0.1, 0.0, 1.0)
(2.6, 0.2, 57.5)/(0.0, 0.0, 0.0, 1.0)
(1.8, 0.2, 62.0)/(0.0, -0.1, 0.0, 1.0)
(-1.0, 0.2, 64.7)/(0.0, -0.4, 0.0, 0.9)
(-4.6, 0.2, 65.3)/(0.0, -0.7, 0.0, 0.8)
(-8.2, 0.2, 63.8)/(0.0, -0.8, 0.0, 0.5)
(-10.3, 0.2, 61.9)/(0.0, -0.9, 0.0, 0.4)
(-8.8, 0.2, 62.8)/(0.0, -0.9, 0.0, 0.3)
(-7.8, 0.2, 64.4)/(0.0, -0.9, 0.0, 0.4)
(-8.8, 0.2, 61.4)/(0.0, -1.0, 0.0, 0.2)
(-6.4, 0.2, 54.8)/(0.0, -1.0, 0.0, -0.2)
(-5.9, 0.2, 48.7)/(0.0, -1.0, 0.0, 0.0)
(-7.6, 0.2, 43.5)/(0.0, -1.0, 0.0, 0.2)
(-11.5, 0.2, 41.3)/(0.0, -0.8, 0.0, 0.5)
(-15.8, 0.2, 40.7)/(0.0, -0.8, 0.0, 0.6)
(-21.8, 0.2, 39.5)/(0.0, -0.8, 0.0, 0.6)
(-26.5, 0.2, 33.9)/(0.0, -1.0, 0.0, 0.2)
(-27.7, 0.2, 27.2)/(0.0, -1.0, 0.0, 0.1)
(-30.9, 0.2, 22.7)/(0.0, -0.9, 0.0, 0.4)
(-35.5, 0.2, 20.1)/(0.0, -0.9, 0.0, 0.5)
(-40.7, 0.2, 19.7)/(0.0, -0.7, 0.0, 0.7)
(-45.9, 0.2, 20.5)/(0.0, -0.6, 0.0, 0.8)
(-51.1, 0.2, 21.9)/(0.0, -0.6, 0.0, 0.8)
(-56.2, 0.3, 23.3)/(-0.1, -0.6, 0.0, 0.8)
(-61.0, 0.4, 22.7)/(0.0, -0.8, 0.0, 0.6)
(-63.7, 0.4, 19.7)/(0.0, -0.9, 0.0, 0.3)
